"plant","variable","baseline","2011","2015","2020","2025","2030","2035","2040","2045","2050"
"unabated.liquid.old.tech","elec","rcp8",739.8607501,684.5123587,1518.898298,1918.150093,2229.351607,2415.156023,2672.697982,3157.159178,3338.439813
"unabated.gas.OC","elec","rcp8",1691.110286,1659.4239,1550.61079,1510.025649,1578.214732,1655.38961,1450.74645,1128.268678,855.6604879
"unabated.gas.CC","elec","rcp8",3140.633388,3081.787243,3451.3595,4166.762506,4586.686566,4913.616778,5328.442569,5282.348809,5577.877015
"CCS.solid.ultra","elec","rcp8",0,43.19559294,90.71074518,45.35537259,69.65289362,82.57077567,94.04480502,89.5236663,106.5011342
"CCS.solid.super","elec","rcp8",0,0,0,45.35537259,65.00936738,72.24942871,70.53360377,63.94547593,60.85779095
"CCS.solid.sub","elec","rcp8",0,0,0,0,0,0,0,0,0
"CCS.liquid.new.tech","elec","rcp8",0,0,0,0,0,0,0,0,0
"CCS.liquid.old.tech","elec","rcp8",0,0,0,0,0,0,0,0,0
"CCS.gas.OC","elec","rcp8",0,0,0,4.36818241,6.26106145,9.20958458,11.88792753,16.62821436,20.51427886
"CCS.gas.CC","elec","rcp8",0,0,0,0,0,0,0,0,0
"nuclear","elec","rcp8",2264.32017,2581.573821,2861.503512,3001.632059,3038.301212,3406.30235,3484.224299,3648.416978,3812.609657
"concentrated.solar","elec","rcp8",2.10384,10.5192,117.28908,205.78185,393.41808,476.25678,631.94094,984.59712,1224.43488
"geothermal","elec","rcp8",73.1426274,92.78811,117.0261,140.6943,192.15072,326.79648,423.57312,612.48042,768.95352
"onshore.wind","elec","rcp8",429.9696702,734.50314,934.420536,1105.357536,1368.258642,1454.647572,1966.03848,2759.44914,3427.68132
"offshore.wind","elec","rcp8",10.422774,38.1321,71.688348,112.529142,206.17632,360.80856,539.9856,922.88448,1116.7884
"hydro","elec","rcp8",3656.2986,5088.663,5465.601,5699.30256,5944.31226,6189.32196,6487.10298,6799.207644,7125.635952
"tidal","elec","rcp8",0.55436184,1.05192,1.683072,4.90896,11.3958,17.9703,34.1874,44.18064,55.2258
"wave","elec","rcp8",0,0.105192,0.6732288,6.381648,21.915,37.2555,53.4726,87.83532,106.24392
"solarpv","elec","rcp8",61.090254,144.639,259.9741386,363.6316503,684.3125304,974.717838,1390.522529,2495.35805,3582.399029
