"scenario","type","year","occupancy","passenger.km","vehicle.km","TWh.vehicle.km","vehicle.km.vehicle","vehicles"
"rcp6","car.passenger.urban.ICE.gas","2035",1.55,5.39e+11,3.49e+11,5.52e-10,14000,2.5e+07
"rcp6","car.passenger.urban.ICE.gas","2040",1.53,6.75e+11,4.41e+11,5.34e-10,13700,32100000
"rcp6","car.passenger.urban.ICE.gas","2045",1.52,8.28e+11,5.45e+11,5.18e-10,13500,40500000
"rcp6","car.passenger.urban.ICE.gas","2050",1.5,1e+12,6.65e+11,5.05e-10,13200,50400000
"rcp6","car.passenger.urban.PH","2011",1.6,363000,227000,5.77e-10,15000,15.1
"rcp6","car.passenger.urban.PH","2015",1.6,1.55e+11,9.71e+10,5.35e-10,15000,6480000
"rcp6","car.passenger.urban.PH","2020",1.59,3.24e+11,2.04e+11,5.03e-10,14700,13900000
"rcp6","car.passenger.urban.PH","2025",1.57,5.49e+11,3.49e+11,4.69e-10,14500,24100000
"rcp6","car.passenger.urban.PH","2030",1.56,8.35e+11,5.36e+11,4.4e-10,14200,37700000
"rcp6","car.passenger.urban.PH","2035",1.55,1.18e+12,7.65e+11,4.18e-10,14000,54800000
"rcp6","car.passenger.urban.PH","2040",1.53,1.59e+12,1.04e+12,4.04e-10,13700,75800000
"rcp6","car.passenger.urban.PH","2045",1.52,2.07e+12,1.36e+12,3.92e-10,13500,1.01e+08
"rcp6","car.passenger.urban.PH","2050",1.5,2.62e+12,1.74e+12,3.82e-10,13200,1.32e+08
"rcp6","car.passenger.urban.EV","2011",1.6,2.78e+10,1.74e+10,2.12e-10,15000,1160000
"rcp6","car.passenger.urban.EV","2015",1.6,1.55e+11,9.71e+10,2.09e-10,15000,6480000
"rcp6","car.passenger.urban.EV","2020",1.59,2.48e+11,1.56e+11,2.04e-10,14700,10600000
"rcp6","car.passenger.urban.EV","2025",1.57,3.64e+11,2.31e+11,2.01e-10,14500,1.6e+07
"rcp6","car.passenger.urban.EV","2030",1.56,5.05e+11,3.24e+11,1.98e-10,14200,22800000
"rcp6","car.passenger.urban.EV","2035",1.55,6.72e+11,4.35e+11,1.97e-10,14000,31100000
"rcp6","car.passenger.urban.EV","2040",1.53,8.64e+11,5.64e+11,1.95e-10,13700,41100000
"rcp6","car.passenger.urban.EV","2045",1.52,1.08e+12,7.14e+11,1.94e-10,13500,53100000
"rcp6","car.passenger.urban.EV","2050",1.5,1.33e+12,8.87e+11,1.93e-10,13200,67200000
"rcp6","car.passenger.urban.H2","2011",1.6,0,0,4.19e-10,15000,0
"rcp6","car.passenger.urban.H2","2015",1.6,0,0,4.15e-10,15000,0
"rcp6","car.passenger.urban.H2","2020",1.59,0,0,4.04e-10,14700,0
"rcp6","car.passenger.urban.H2","2025",1.57,0,0,3.99e-10,14500,0
"rcp6","car.passenger.urban.H2","2030",1.56,0,0,3.93e-10,14200,0
"rcp6","car.passenger.urban.H2","2035",1.55,0,0,3.9e-10,14000,0
"rcp6","car.passenger.urban.H2","2040",1.53,0,0,3.87e-10,13700,0
"rcp6","car.passenger.urban.H2","2045",1.52,0,0,3.84e-10,13500,0
"rcp6","car.passenger.urban.H2","2050",1.5,0,0,3.82e-10,13200,0
"rcp6","bus.passenger.urban.ICE.liquid","2011",27.3,1.07e+13,3.91e+11,2.85e-09,30000,1.3e+07
"rcp6","bus.passenger.urban.ICE.liquid","2015",27,1.21e+13,4.47e+11,2.65e-09,30000,14900000
"rcp6","bus.passenger.urban.ICE.liquid","2020",26.5,1.39e+13,5.23e+11,2.49e-09,30000,17400000
"rcp6","bus.passenger.urban.ICE.liquid","2025",26,1.51e+13,5.81e+11,2.32e-09,30000,19400000
"rcp6","bus.passenger.urban.ICE.liquid","2030",25.5,1.6e+13,6.27e+11,2.18e-09,30000,20900000
"rcp6","bus.passenger.urban.ICE.liquid","2035",25,1.65e+13,6.58e+11,2.07e-09,30000,21900000
"rcp6","bus.passenger.urban.ICE.liquid","2040",24.5,1.66e+13,6.78e+11,2e-09,30000,22600000
"rcp6","bus.passenger.urban.ICE.liquid","2045",24,1.65e+13,6.89e+11,1.94e-09,30000,2.3e+07
"rcp6","bus.passenger.urban.ICE.liquid","2050",23.5,1.63e+13,6.93e+11,1.89e-09,30000,23100000
"rcp6","bus.passenger.urban.ICE.gas","2011",27.3,955000,35000,2.85e-09,30000,1.17
"rcp6","bus.passenger.urban.ICE.gas","2015",27,1.25e+11,4.61e+09,2.65e-09,30000,154000
"rcp6","bus.passenger.urban.ICE.gas","2020",26.5,1.9e+11,7.16e+09,2.49e-09,30000,239000
"rcp6","bus.passenger.urban.ICE.gas","2025",26,2.58e+11,9.92e+09,2.32e-09,30000,331000
"rcp6","bus.passenger.urban.ICE.gas","2030",25.5,3.29e+11,1.29e+10,2.18e-09,30000,430000
"rcp6","bus.passenger.urban.ICE.gas","2035",25,3.97e+11,1.59e+10,2.07e-09,30000,529000
"rcp6","bus.passenger.urban.ICE.gas","2040",24.5,4.6e+11,1.88e+10,2e-09,30000,626000
"rcp6","bus.passenger.urban.ICE.gas","2045",24,5.18e+11,2.16e+10,1.94e-09,30000,720000
"rcp6","bus.passenger.urban.ICE.gas","2050",23.5,5.71e+11,2.43e+10,1.89e-09,30000,811000
"rcp6","bus.passenger.urban.PH","2011",27.3,0,0,2.48e-09,30000,0
"rcp6","bus.passenger.urban.PH","2015",27,6.4e+10,2.37e+09,2.3e-09,30000,78900
"rcp6","bus.passenger.urban.PH","2020",26.5,1.3e+11,4.88e+09,2.17e-09,30000,163000
"rcp6","bus.passenger.urban.PH","2025",26,2.03e+11,7.8e+09,2.02e-09,30000,260000
"rcp6","bus.passenger.urban.PH","2030",25.5,2.82e+11,1.1e+10,1.89e-09,30000,368000
"rcp6","bus.passenger.urban.PH","2035",25,3.6e+11,1.44e+10,1.8e-09,30000,480000
"rcp6","bus.passenger.urban.PH","2040",24.5,4.35e+11,1.78e+10,1.74e-09,30000,592000
"rcp6","bus.passenger.urban.PH","2045",24,5.06e+11,2.11e+10,1.69e-09,30000,703000
"rcp6","bus.passenger.urban.PH","2050",23.5,5.71e+11,2.43e+10,1.65e-09,30000,811000
"rcp6","bus.passenger.urban.EV","2011",27.3,4.75e+09,1.74e+08,6.3e-10,30000,5800
"rcp6","bus.passenger.urban.EV","2015",27,1.97e+11,7.28e+09,6.23e-10,30000,243000
"rcp6","bus.passenger.urban.EV","2020",26.5,2.45e+11,9.24e+09,6.08e-10,30000,308000
"rcp6","bus.passenger.urban.EV","2025",26,2.88e+11,1.1e+10,5.99e-10,30000,368000
"rcp6","bus.passenger.urban.EV","2030",25.5,3.27e+11,1.28e+10,5.9e-10,30000,427000
"rcp6","bus.passenger.urban.EV","2035",25,3.6e+11,1.44e+10,5.86e-10,30000,480000
"rcp6","bus.passenger.urban.EV","2040",24.5,3.87e+11,1.58e+10,5.81e-10,30000,527000
"rcp6","bus.passenger.urban.EV","2045",24,4.1e+11,1.71e+10,5.77e-10,30000,569000
"rcp6","bus.passenger.urban.EV","2050",23.5,4.28e+11,1.82e+10,5.74e-10,30000,608000
"rcp6","bus.passenger.urban.H2","2011",27.3,0,0,1.73e-09,30000,0
"rcp6","bus.passenger.urban.H2","2015",27,0,0,1.71e-09,30000,0
"rcp6","bus.passenger.urban.H2","2020",26.5,0,0,1.67e-09,30000,0
"rcp6","bus.passenger.urban.H2","2025",26,0,0,1.65e-09,30000,0
"rcp6","bus.passenger.urban.H2","2030",25.5,0,0,1.62e-09,30000,0
"rcp6","bus.passenger.urban.H2","2035",25,0,0,1.61e-09,30000,0
"rcp6","bus.passenger.urban.H2","2040",24.5,0,0,1.6e-09,30000,0
"rcp6","bus.passenger.urban.H2","2045",24,0,0,1.59e-09,30000,0
"rcp6","bus.passenger.urban.H2","2050",23.5,0,0,1.58e-09,30000,0
"rcp6","train.passenger.urban.fuel","2011",384,1.72e+11,4.49e+08,3.07e-08,150000,2990
"rcp6","train.passenger.urban.fuel","2015",384,1.83e+11,4.78e+08,2.85e-08,150000,3190
"rcp6","train.passenger.urban.fuel","2020",381,2.02e+11,5.3e+08,2.68e-08,150000,3530
"rcp6","train.passenger.urban.fuel","2025",377,2.1e+11,5.55e+08,2.5e-08,150000,3700
"rcp6","train.passenger.urban.fuel","2030",374,2.1e+11,5.62e+08,2.34e-08,150000,3750
"rcp6","train.passenger.urban.fuel","2035",371,2.04e+11,5.5e+08,2.22e-08,150000,3670
"rcp6","train.passenger.urban.fuel","2040",368,1.92e+11,5.23e+08,2.15e-08,150000,3490
"rcp6","train.passenger.urban.fuel","2045",364,1.75e+11,4.82e+08,2.09e-08,150000,3210
"rcp6","train.passenger.urban.fuel","2050",361,1.54e+11,4.27e+08,2.03e-08,150000,2850
"rcp6","train.passenger.urban.elec","2011",384,1.55e+12,4.04e+09,1.26e-08,150000,26900
"rcp6","train.passenger.urban.elec","2015",384,1.75e+12,4.56e+09,1.25e-08,150000,30400
"rcp6","train.passenger.urban.elec","2020",381,1.92e+12,5.05e+09,1.22e-08,150000,33700
"rcp6","train.passenger.urban.elec","2025",377,2e+12,5.29e+09,1.2e-08,150000,35300
"rcp6","train.passenger.urban.elec","2030",374,2.01e+12,5.36e+09,1.19e-08,150000,35700
"rcp6","train.passenger.urban.elec","2035",371,1.95e+12,5.25e+09,1.18e-08,150000,35000
"rcp6","train.passenger.urban.elec","2040",368,1.83e+12,4.99e+09,1.17e-08,150000,33200
"rcp6","train.passenger.urban.elec","2045",364,1.67e+12,4.59e+09,1.16e-08,150000,30600
"rcp6","train.passenger.urban.elec","2050",361,1.47e+12,4.07e+09,1.15e-08,150000,27100
"rcp6","walk.passenger.rural","2011",1,8.01e+11,8.01e+11,0,0,0
"rcp6","walk.passenger.rural","2015",1,8.16e+11,8.16e+11,0,0,0
"rcp6","walk.passenger.rural","2020",1,8.12e+11,8.12e+11,0,0,0
"rcp6","walk.passenger.rural","2025",1,7.77e+11,7.77e+11,0,0,0
"rcp6","walk.passenger.rural","2030",1,7.23e+11,7.23e+11,0,0,0
"rcp6","walk.passenger.rural","2035",1,6.39e+11,6.39e+11,0,0,0
"rcp6","walk.passenger.rural","2040",1,5.33e+11,5.33e+11,0,0,0
"rcp6","walk.passenger.rural","2045",1,4.04e+11,4.04e+11,0,0,0
"rcp6","walk.passenger.rural","2050",1,2.53e+11,2.53e+11,0,0,0
"rcp6","bike.passenger.rural","2011",1,1.72e+12,1.72e+12,0,1000,1.72e+09
"rcp6","bike.passenger.rural","2015",1,1.78e+12,1.78e+12,0,1000,1.78e+09
"rcp6","bike.passenger.rural","2020",1,1.76e+12,1.76e+12,0,1000,1.76e+09
"rcp6","bike.passenger.rural","2025",1,1.67e+12,1.67e+12,0,1000,1.67e+09
"rcp6","bike.passenger.rural","2030",1,1.53e+12,1.53e+12,0,1000,1.53e+09
"rcp6","bike.passenger.rural","2035",1,1.33e+12,1.33e+12,0,1000,1.33e+09
"rcp6","bike.passenger.rural","2040",1,1.07e+12,1.07e+12,0,1000,1.07e+09
"rcp6","bike.passenger.rural","2045",1,7.52e+11,7.52e+11,0,1000,7.52e+08
"rcp6","bike.passenger.rural","2050",1,3.85e+11,3.85e+11,0,1000,3.85e+08
"rcp6","motorbike.passenger.rural.fuel","2011",1,2.8e+12,2.8e+12,3.81e-10,10000,2.8e+08
"rcp6","motorbike.passenger.rural.fuel","2015",1.01,2.96e+12,2.93e+12,3.54e-10,10000,2.93e+08
"rcp6","motorbike.passenger.rural.fuel","2020",1.01,3.2e+12,3.16e+12,3.33e-10,9910,3.19e+08
"rcp6","motorbike.passenger.rural.fuel","2025",1.02,3.37e+12,3.32e+12,3.1e-10,9830,3.37e+08
"rcp6","motorbike.passenger.rural.fuel","2030",1.02,3.52e+12,3.45e+12,2.91e-10,9740,3.55e+08
"rcp6","motorbike.passenger.rural.fuel","2035",1.02,3.59e+12,3.52e+12,2.76e-10,9660,3.64e+08
"rcp6","motorbike.passenger.rural.fuel","2040",1.02,3.62e+12,3.54e+12,2.67e-10,9570,3.7e+08
"rcp6","motorbike.passenger.rural.fuel","2045",1.03,3.61e+12,3.52e+12,2.59e-10,9490,3.71e+08
"rcp6","motorbike.passenger.rural.fuel","2050",1.03,3.54e+12,3.44e+12,2.53e-10,9400,3.66e+08
"rcp6","motorbike.passenger.rural.elec","2011",1,3.33e+10,3.33e+10,1.06e-10,10000,3330000
"rcp6","motorbike.passenger.rural.elec","2015",1.01,2.3e+11,2.28e+11,1.05e-10,10000,22800000
"rcp6","motorbike.passenger.rural.elec","2020",1.01,4.44e+11,4.38e+11,1.02e-10,9910,44200000
"rcp6","motorbike.passenger.rural.elec","2025",1.02,6.97e+11,6.86e+11,1.01e-10,9830,69800000
"rcp6","motorbike.passenger.rural.elec","2030",1.02,9.98e+11,9.81e+11,9.92e-11,9740,1.01e+08
"rcp6","motorbike.passenger.rural.elec","2035",1.02,1.33e+12,1.31e+12,9.84e-11,9660,1.35e+08
"rcp6","motorbike.passenger.rural.elec","2040",1.02,1.71e+12,1.67e+12,9.77e-11,9570,1.75e+08
"rcp6","motorbike.passenger.rural.elec","2045",1.03,2.12e+12,2.07e+12,9.7e-11,9490,2.18e+08
"rcp6","motorbike.passenger.rural.elec","2050",1.03,2.56e+12,2.49e+12,9.64e-11,9400,2.65e+08
"rcp6","car.passenger.rural.ICE.liquid","2011",1.8,8.41e+12,4.67e+12,7.63e-10,15000,3.11e+08
"rcp6","car.passenger.rural.ICE.liquid","2015",1.8,8.99e+12,5e+12,7.07e-10,15000,3.33e+08
"rcp6","car.passenger.rural.ICE.liquid","2020",1.78,9.99e+12,5.6e+12,6.65e-10,14700,3.8e+08
"rcp6","car.passenger.rural.ICE.liquid","2025",1.77,1.1e+13,6.23e+12,6.2e-10,14500,4.3e+08
"rcp6","car.passenger.rural.ICE.liquid","2030",1.75,1.22e+13,6.94e+12,5.81e-10,14200,4.88e+08
"rcp6","car.passenger.rural.ICE.liquid","2035",1.74,1.33e+13,7.68e+12,5.52e-10,14000,5.5e+08
"rcp6","car.passenger.rural.ICE.liquid","2040",1.72,1.45e+13,8.43e+12,5.34e-10,13700,6.14e+08
"rcp6","car.passenger.rural.ICE.liquid","2045",1.71,1.57e+13,9.18e+12,5.18e-10,13500,6.82e+08
"rcp6","car.passenger.rural.ICE.liquid","2050",1.69,1.68e+13,9.94e+12,5.05e-10,13200,7.53e+08
"rcp6","car.passenger.rural.ICE.gas","2011",1.8,8.16e+10,4.53e+10,7.63e-10,15000,3020000
"rcp6","car.passenger.rural.ICE.gas","2015",1.8,1.09e+11,6.04e+10,7.07e-10,15000,4030000
"rcp6","car.passenger.rural.ICE.gas","2020",1.78,1.36e+11,7.62e+10,6.65e-10,14700,5170000
"rcp6","car.passenger.rural.ICE.gas","2025",1.77,1.67e+11,9.44e+10,6.2e-10,14500,6520000
"rcp6","car.passenger.rural.ICE.gas","2030",1.75,2.04e+11,1.16e+11,5.81e-10,14200,8170000
"rcp6","car.passenger.rural.ICE.gas","2035",1.74,2.45e+11,1.41e+11,5.52e-10,14000,10100000
"rcp6","car.passenger.rural.ICE.gas","2040",1.72,2.91e+11,1.69e+11,5.34e-10,13700,12300000
"rcp6","car.passenger.rural.ICE.gas","2045",1.71,3.4e+11,1.99e+11,5.18e-10,13500,14800000
"rcp6","car.passenger.rural.ICE.gas","2050",1.69,3.94e+11,2.33e+11,5.05e-10,13200,17600000
"rcp6","car.passenger.rural.PH","2011",1.8,241000,134000,5.77e-10,15000,8.93
"rcp6","car.passenger.rural.PH","2015",1.8,9.55e+10,5.31e+10,5.35e-10,15000,3540000
"rcp6","car.passenger.rural.PH","2020",1.78,1.74e+11,9.75e+10,5.03e-10,14700,6610000
"rcp6","car.passenger.rural.PH","2025",1.77,2.68e+11,1.52e+11,4.69e-10,14500,10500000
"rcp6","car.passenger.rural.PH","2030",1.75,3.83e+11,2.18e+11,4.4e-10,14200,15300000
"rcp6","car.passenger.rural.PH","2035",1.74,5.16e+11,2.97e+11,4.18e-10,14000,21300000
"rcp6","car.passenger.rural.PH","2040",1.72,6.69e+11,3.88e+11,4.04e-10,13700,28300000
"rcp6","car.passenger.rural.PH","2045",1.71,8.41e+11,4.93e+11,3.92e-10,13500,36600000
"rcp6","car.passenger.rural.PH","2050",1.69,1.03e+12,6.1e+11,3.82e-10,13200,46200000
"rcp6","car.passenger.rural.EV","2011",1.8,1.85e+10,1.03e+10,2.12e-10,15000,685000
"rcp6","car.passenger.rural.EV","2015",1.8,1.14e+11,6.31e+10,2.09e-10,15000,4210000
"rcp6","car.passenger.rural.EV","2020",1.78,1.51e+11,8.47e+10,2.04e-10,14700,5740000
"rcp6","car.passenger.rural.EV","2025",1.77,1.95e+11,1.1e+11,2.01e-10,14500,7600000
"rcp6","car.passenger.rural.EV","2030",1.75,2.47e+11,1.41e+11,1.98e-10,14200,9890000
"rcp6","car.passenger.rural.EV","2035",1.74,3.06e+11,1.76e+11,1.97e-10,14000,12600000
"rcp6","car.passenger.rural.EV","2040",1.72,3.72e+11,2.16e+11,1.95e-10,13700,15800000
"rcp6","car.passenger.rural.EV","2045",1.71,4.46e+11,2.61e+11,1.94e-10,13500,19400000
"rcp6","car.passenger.rural.EV","2050",1.69,5.26e+11,3.11e+11,1.93e-10,13200,23500000
"rcp6","car.passenger.rural.H2","2011",1.8,0,0,4.19e-10,15000,0
"rcp6","car.passenger.rural.H2","2015",1.8,0,0,4.15e-10,15000,0
"rcp6","car.passenger.rural.H2","2020",1.78,0,0,4.04e-10,14700,0
"rcp6","car.passenger.rural.H2","2025",1.77,0,0,3.99e-10,14500,0
"rcp6","car.passenger.rural.H2","2030",1.75,0,0,3.93e-10,14200,0
"rcp6","car.passenger.rural.H2","2035",1.74,0,0,3.9e-10,14000,0
"rcp6","car.passenger.rural.H2","2040",1.72,0,0,3.87e-10,13700,0
"rcp6","car.passenger.rural.H2","2045",1.71,0,0,3.84e-10,13500,0
"rcp6","car.passenger.rural.H2","2050",1.69,0,0,3.82e-10,13200,0
"rcp6","bus.passenger.rural.ICE.liquid","2011",27.3,2.02e+12,7.41e+10,2.85e-09,30000,2470000
"rcp6","bus.passenger.rural.ICE.liquid","2015",27,2.14e+12,7.92e+10,2.65e-09,30000,2640000
"rcp6","bus.passenger.rural.ICE.liquid","2020",26.5,2.25e+12,8.46e+10,2.49e-09,30000,2820000
"rcp6","bus.passenger.rural.ICE.liquid","2025",26,2.31e+12,8.86e+10,2.32e-09,30000,2950000
"rcp6","bus.passenger.rural.ICE.liquid","2030",25.5,2.35e+12,9.22e+10,2.18e-09,30000,3070000
"rcp6","bus.passenger.rural.ICE.liquid","2035",25,2.36e+12,9.43e+10,2.07e-09,30000,3140000
"rcp6","bus.passenger.rural.ICE.liquid","2040",24.5,2.34e+12,9.54e+10,2e-09,30000,3180000
"rcp6","bus.passenger.rural.ICE.liquid","2045",24,2.29e+12,9.54e+10,1.94e-09,30000,3180000
"rcp6","bus.passenger.rural.ICE.liquid","2050",23.5,2.21e+12,9.4e+10,1.89e-09,30000,3130000
"rcp6","bus.passenger.rural.ICE.gas","2011",27.3,181000,6620,2.85e-09,30000,0.22
"rcp6","bus.passenger.rural.ICE.gas","2015",27,1.13e+10,4.17e+08,2.65e-09,30000,13900
"rcp6","bus.passenger.rural.ICE.gas","2020",26.5,2.09e+10,7.87e+08,2.49e-09,30000,26200
"rcp6","bus.passenger.rural.ICE.gas","2025",26,3.09e+10,1.19e+09,2.32e-09,30000,39500
"rcp6","bus.passenger.rural.ICE.gas","2030",25.5,4.14e+10,1.62e+09,2.18e-09,30000,54000
"rcp6","bus.passenger.rural.ICE.gas","2035",25,5.15e+10,2.06e+09,2.07e-09,30000,68600
"rcp6","bus.passenger.rural.ICE.gas","2040",24.5,6.11e+10,2.5e+09,2e-09,30000,83200
"rcp6","bus.passenger.rural.ICE.gas","2045",24,7e+10,2.92e+09,1.94e-09,30000,97200
"rcp6","bus.passenger.rural.ICE.gas","2050",23.5,7.75e+10,3.3e+09,1.89e-09,30000,110000
"rcp6","bus.passenger.rural.PH","2011",27.3,0,0,2.48e-09,30000,0
"rcp6","bus.passenger.rural.PH","2015",27,1.13e+10,4.17e+08,2.3e-09,30000,13900
"rcp6","bus.passenger.rural.PH","2020",26.5,2.09e+10,7.86e+08,2.17e-09,30000,26200
"rcp6","bus.passenger.rural.PH","2025",26,3.09e+10,1.19e+09,2.02e-09,30000,39500
"rcp6","bus.passenger.rural.PH","2030",25.5,4.14e+10,1.62e+09,1.89e-09,30000,54000
"rcp6","bus.passenger.rural.PH","2035",25,5.15e+10,2.06e+09,1.8e-09,30000,68600
"rcp6","bus.passenger.rural.PH","2040",24.5,6.11e+10,2.5e+09,1.74e-09,30000,83200
"rcp6","bus.passenger.rural.PH","2045",24,7e+10,2.92e+09,1.69e-09,30000,97200
"rcp6","bus.passenger.rural.PH","2050",23.5,7.75e+10,3.3e+09,1.65e-09,30000,110000
"rcp6","bus.passenger.rural.EV","2011",27.3,9e+08,32900000,6.3e-10,30000,1100
"rcp6","bus.passenger.rural.EV","2015",27,3.47e+10,1.28e+09,6.23e-10,30000,42800
"rcp6","bus.passenger.rural.EV","2020",26.5,3.95e+10,1.49e+09,6.08e-10,30000,49600
"rcp6","bus.passenger.rural.EV","2025",26,4.37e+10,1.68e+09,5.99e-10,30000,56000
"rcp6","bus.passenger.rural.EV","2030",25.5,4.8e+10,1.88e+09,5.9e-10,30000,62600
"rcp6","bus.passenger.rural.EV","2035",25,5.15e+10,2.06e+09,5.86e-10,30000,68600
"rcp6","bus.passenger.rural.EV","2040",24.5,5.44e+10,2.22e+09,5.81e-10,30000,74000
"rcp6","bus.passenger.rural.EV","2045",24,5.67e+10,2.36e+09,5.77e-10,30000,78800
"rcp6","bus.passenger.rural.EV","2050",23.5,5.81e+10,2.47e+09,5.74e-10,30000,82500
"rcp6","bus.passenger.rural.H2","2011",27.3,0,0,1.73e-09,30000,0
"rcp6","bus.passenger.rural.H2","2015",27,0,0,1.71e-09,30000,0
"rcp6","bus.passenger.rural.H2","2020",26.5,0,0,1.67e-09,30000,0
"rcp6","bus.passenger.rural.H2","2025",26,0,0,1.65e-09,30000,0
"rcp6","bus.passenger.rural.H2","2030",25.5,0,0,1.62e-09,30000,0
"rcp6","bus.passenger.rural.H2","2035",25,0,0,1.61e-09,30000,0
"rcp6","bus.passenger.rural.H2","2040",24.5,0,0,1.6e-09,30000,0
"rcp6","bus.passenger.rural.H2","2045",24,0,0,1.59e-09,30000,0
"rcp6","bus.passenger.rural.H2","2050",23.5,0,0,1.58e-09,30000,0
"rcp6","train.passenger.rural.fuel","2011",384,9.79e+11,2.55e+09,3.07e-08,150000,17000
"rcp6","train.passenger.rural.fuel","2015",384,1.02e+12,2.67e+09,2.85e-08,150000,17800
"rcp6","train.passenger.rural.fuel","2020",381,1.08e+12,2.83e+09,2.68e-08,150000,18900
"rcp6","train.passenger.rural.fuel","2025",377,1.11e+12,2.93e+09,2.5e-08,150000,19500
"rcp6","train.passenger.rural.fuel","2030",374,1.12e+12,3e+09,2.34e-08,150000,20000
"rcp6","train.passenger.rural.fuel","2035",371,1.12e+12,3.01e+09,2.22e-08,150000,20100
"rcp6","train.passenger.rural.fuel","2040",368,1.09e+12,2.97e+09,2.15e-08,150000,19800
"rcp6","train.passenger.rural.fuel","2045",364,1.04e+12,2.87e+09,2.09e-08,150000,19100
"rcp6","train.passenger.rural.fuel","2050",361,9.79e+11,2.71e+09,2.03e-08,150000,18100
"rcp6","train.passenger.rural.elec","2011",384,1.99e+12,5.18e+09,1.26e-08,150000,34500
"rcp6","train.passenger.rural.elec","2015",384,2.16e+12,5.62e+09,1.25e-08,150000,37500
"rcp6","train.passenger.rural.elec","2020",381,2.27e+12,5.97e+09,1.22e-08,150000,39800
"rcp6","train.passenger.rural.elec","2025",377,2.33e+12,6.17e+09,1.2e-08,150000,41100
"rcp6","train.passenger.rural.elec","2030",374,2.37e+12,6.32e+09,1.19e-08,150000,42200
"rcp6","train.passenger.rural.elec","2035",371,2.35e+12,6.34e+09,1.18e-08,150000,42200
"rcp6","train.passenger.rural.elec","2040",368,2.3e+12,6.25e+09,1.17e-08,150000,41600
"rcp6","train.passenger.rural.elec","2045",364,2.2e+12,6.04e+09,1.16e-08,150000,40300
"rcp6","train.passenger.rural.elec","2050",361,2.06e+12,5.71e+09,1.15e-08,150000,38100
"rcp6","plane.passenger.international.short.fuel","2011",119,1.91e+12,1.61e+10,8.43e-08,1800000,8960
"rcp6","plane.passenger.international.short.fuel","2015",120,2.16e+12,1.8e+10,7.82e-08,1800000,9990
"rcp6","plane.passenger.international.short.fuel","2020",120,2.5e+12,2.08e+10,7.35e-08,1800000,11500
"rcp6","plane.passenger.international.short.fuel","2025",121,2.89e+12,2.39e+10,6.86e-08,1800000,13300
"rcp6","plane.passenger.international.short.fuel","2030",121,3.36e+12,2.77e+10,6.43e-08,1800000,15400
"rcp6","plane.passenger.international.short.fuel","2035",122,3.9e+12,3.2e+10,6.11e-08,1800000,17800
"rcp6","plane.passenger.international.short.fuel","2040",122,4.55e+12,3.72e+10,5.9e-08,1800000,20700
"rcp6","plane.passenger.international.short.fuel","2045",123,5.32e+12,4.33e+10,5.73e-08,1800000,24100
"rcp6","plane.passenger.international.short.fuel","2050",123,6.24e+12,5.06e+10,5.59e-08,1800000,28100
"rcp6","plane.passenger.international.short.H2","2011",119,0,0,8.43e-08,1800000,0
"rcp6","plane.passenger.international.short.H2","2015",120,0,0,8.35e-08,1800000,0
"rcp6","plane.passenger.international.short.H2","2020",120,0,0,8.14e-08,1800000,0
"rcp6","plane.passenger.international.short.H2","2025",121,0,0,8.03e-08,1800000,0
"rcp6","plane.passenger.international.short.H2","2030",121,0,0,7.91e-08,1800000,0
"rcp6","plane.passenger.international.short.H2","2035",122,0,0,7.85e-08,1800000,0
"rcp6","plane.passenger.international.short.H2","2040",122,0,0,7.78e-08,1800000,0
"rcp6","plane.passenger.international.short.H2","2045",123,0,0,7.73e-08,1800000,0
"rcp6","plane.passenger.international.short.H2","2050",123,0,0,7.68e-08,1800000,0
"rcp6","plane.passenger.international.long.fuel","2011",119,3.42e+12,2.89e+10,6.07e-08,1800000,16000
"rcp6","plane.passenger.international.long.fuel","2015",120,3.97e+12,3.32e+10,5.62e-08,1800000,18400
"rcp6","plane.passenger.international.long.fuel","2020",120,4.68e+12,3.89e+10,5.29e-08,1800000,21600
"rcp6","plane.passenger.international.long.fuel","2025",121,5.52e+12,4.56e+10,4.93e-08,1800000,25400
"rcp6","plane.passenger.international.long.fuel","2030",121,6.51e+12,5.36e+10,4.62e-08,1800000,29800
"rcp6","plane.passenger.international.long.fuel","2035",122,7.7e+12,6.32e+10,4.39e-08,1800000,35100
"rcp6","plane.passenger.international.long.fuel","2040",122,9.14e+12,7.47e+10,4.24e-08,1800000,41500
"rcp6","plane.passenger.international.long.fuel","2045",123,1.09e+13,8.85e+10,4.12e-08,1800000,49200
"rcp6","plane.passenger.international.long.fuel","2050",123,1.3e+13,1.05e+11,4.02e-08,1800000,58500
"rcp6","plane.passenger.international.long.H2","2011",119,0,0,6.07e-08,1800000,0
"rcp6","plane.passenger.international.long.H2","2015",120,0,0,6.01e-08,1800000,0
"rcp6","plane.passenger.international.long.H2","2020",120,0,0,5.86e-08,1800000,0
"rcp6","plane.passenger.international.long.H2","2025",121,0,0,5.77e-08,1800000,0
"rcp6","plane.passenger.international.long.H2","2030",121,0,0,5.69e-08,1800000,0
"rcp6","plane.passenger.international.long.H2","2035",122,0,0,5.64e-08,1800000,0
"rcp6","plane.passenger.international.long.H2","2040",122,0,0,5.6e-08,1800000,0
"rcp6","plane.passenger.international.long.H2","2045",123,0,0,5.56e-08,1800000,0
"rcp6","plane.passenger.international.long.H2","2050",123,0,0,5.53e-08,1800000,0
