"scenario","key","measure","type","year","value"
"RCP8","space","heat_demand_TWh","heater.electricity.non residential.space","2050",0
"RCP8","space","heat_demand_TWh","heater.solar.non residential.space","2011",0
"RCP8","space","heat_demand_TWh","heater.solar.non residential.space","2015",0
"RCP8","space","heat_demand_TWh","heater.solar.non residential.space","2020",0
"RCP8","space","heat_demand_TWh","heater.solar.non residential.space","2025",0
"RCP8","space","heat_demand_TWh","heater.solar.non residential.space","2030",0
"RCP8","space","heat_demand_TWh","heater.solar.non residential.space","2035",0
"RCP8","space","heat_demand_TWh","heater.solar.non residential.space","2040",0
"RCP8","space","heat_demand_TWh","heater.solar.non residential.space","2045",0
"RCP8","space","heat_demand_TWh","heater.solar.non residential.space","2050",0
"RCP8","space","heat_demand_TWh","heater.microchp.non residential.space","2011",0
"RCP8","space","heat_demand_TWh","heater.microchp.non residential.space","2015",0
"RCP8","space","heat_demand_TWh","heater.microchp.non residential.space","2020",0
"RCP8","space","heat_demand_TWh","heater.microchp.non residential.space","2025",0
"RCP8","space","heat_demand_TWh","heater.microchp.non residential.space","2030",0
"RCP8","space","heat_demand_TWh","heater.microchp.non residential.space","2035",0
"RCP8","space","heat_demand_TWh","heater.microchp.non residential.space","2040",0
"RCP8","space","heat_demand_TWh","heater.microchp.non residential.space","2045",0
"RCP8","space","heat_demand_TWh","heater.microchp.non residential.space","2050",0
"RCP8","space","heat_demand_TWh","heater.districtheating.non residential.space","2011",457.5451687
"RCP8","space","heat_demand_TWh","heater.districtheating.non residential.space","2015",437.805466
"RCP8","space","heat_demand_TWh","heater.districtheating.non residential.space","2020",450.8634722
"RCP8","space","heat_demand_TWh","heater.districtheating.non residential.space","2025",442.0939023
"RCP8","space","heat_demand_TWh","heater.districtheating.non residential.space","2030",409.2535438
"RCP8","space","heat_demand_TWh","heater.districtheating.non residential.space","2035",351.5492638
"RCP8","space","heat_demand_TWh","heater.districtheating.non residential.space","2040",268.4222148
"RCP8","space","heat_demand_TWh","heater.districtheating.non residential.space","2045",159.4014866
"RCP8","space","heat_demand_TWh","heater.districtheating.non residential.space","2050",24.3747677
"RCP8","space","energy_demand_TWh","heater.solid.boiler.non residential.space","2011",-101.8653437
"RCP8","space","energy_demand_TWh","heater.solid.boiler.non residential.space","2015",-109.3772079
"RCP8","space","energy_demand_TWh","heater.solid.boiler.non residential.space","2020",-132.4762564
"RCP8","space","energy_demand_TWh","heater.solid.boiler.non residential.space","2025",-156.929858
"RCP8","space","energy_demand_TWh","heater.solid.boiler.non residential.space","2030",-182.3700696
"RCP8","space","energy_demand_TWh","heater.solid.boiler.non residential.space","2035",-208.7372001
"RCP8","space","energy_demand_TWh","heater.solid.boiler.non residential.space","2040",-235.9943287
"RCP8","space","energy_demand_TWh","heater.solid.boiler.non residential.space","2045",-263.9985421
"RCP8","space","energy_demand_TWh","heater.solid.boiler.non residential.space","2050",-292.4972124
"RCP8","space","energy_demand_TWh","heater.liquid.boiler.non residential.space","2011",-326.8179776
"RCP8","space","energy_demand_TWh","heater.liquid.boiler.non residential.space","2015",-338.9554099
"RCP8","space","energy_demand_TWh","heater.liquid.boiler.non residential.space","2020",-393.4143372
"RCP8","space","energy_demand_TWh","heater.liquid.boiler.non residential.space","2025",-446.9423898
"RCP8","space","energy_demand_TWh","heater.liquid.boiler.non residential.space","2030",-498.4781903
"RCP8","space","energy_demand_TWh","heater.liquid.boiler.non residential.space","2035",-547.9351502
"RCP8","space","energy_demand_TWh","heater.liquid.boiler.non residential.space","2040",-595.3010094
"RCP8","space","energy_demand_TWh","heater.liquid.boiler.non residential.space","2045",-640.3122535
"RCP8","space","energy_demand_TWh","heater.liquid.boiler.non residential.space","2050",-682.4934956
"RCP8","space","energy_demand_TWh","heater.gas.boiler.non residential.space","2011",-766.1666875
"RCP8","space","energy_demand_TWh","heater.gas.boiler.non residential.space","2015",-812.8579384
"RCP8","space","energy_demand_TWh","heater.gas.boiler.non residential.space","2020",-969.7608311
"RCP8","space","energy_demand_TWh","heater.gas.boiler.non residential.space","2025",-1131.394416
"RCP8","space","energy_demand_TWh","heater.gas.boiler.non residential.space","2030",-1294.748546
"RCP8","space","energy_demand_TWh","heater.gas.boiler.non residential.space","2035",-1459.133826
"RCP8","space","energy_demand_TWh","heater.gas.boiler.non residential.space","2040",-1624.046993
"RCP8","space","energy_demand_TWh","heater.gas.boiler.non residential.space","2045",-1788.285945
"RCP8","space","energy_demand_TWh","heater.gas.boiler.non residential.space","2050",-1949.981416
"RCP8","space","energy_demand_TWh","heater.heatpump.non residential.space","2011",-280.1296951
"RCP8","space","energy_demand_TWh","heater.heatpump.non residential.space","2015",-322.4326469
"RCP8","space","energy_demand_TWh","heater.heatpump.non residential.space","2020",-422.5130307
"RCP8","space","energy_demand_TWh","heater.heatpump.non residential.space","2025",-537.3635326
"RCP8","space","energy_demand_TWh","heater.heatpump.non residential.space","2030",-666.1123746
"RCP8","space","energy_demand_TWh","heater.heatpump.non residential.space","2035",-808.7022589
"RCP8","space","energy_demand_TWh","heater.heatpump.non residential.space","2040",-965.0787144
"RCP8","space","energy_demand_TWh","heater.heatpump.non residential.space","2045",-1134.664346
"RCP8","space","energy_demand_TWh","heater.heatpump.non residential.space","2050",-1316.237456
"RCP8","space","energy_demand_TWh","heater.electricity.non residential.space","2011",0
"RCP8","space","energy_demand_TWh","heater.electricity.non residential.space","2015",0
"RCP8","space","energy_demand_TWh","heater.electricity.non residential.space","2020",0
"RCP8","space","energy_demand_TWh","heater.electricity.non residential.space","2025",0
"RCP8","space","energy_demand_TWh","heater.electricity.non residential.space","2030",0
"RCP8","space","energy_demand_TWh","heater.electricity.non residential.space","2035",0
"RCP8","space","energy_demand_TWh","heater.electricity.non residential.space","2040",0
"RCP8","space","energy_demand_TWh","heater.electricity.non residential.space","2045",0
"RCP8","space","energy_demand_TWh","heater.electricity.non residential.space","2050",0
"RCP8","space","energy_demand_TWh","heater.solar.non residential.space","2011",0
"RCP8","space","energy_demand_TWh","heater.solar.non residential.space","2015",0
"RCP8","space","energy_demand_TWh","heater.solar.non residential.space","2020",0
"RCP8","space","energy_demand_TWh","heater.solar.non residential.space","2025",0
"RCP8","space","energy_demand_TWh","heater.solar.non residential.space","2030",0
"RCP8","space","energy_demand_TWh","heater.solar.non residential.space","2035",0
"RCP8","space","energy_demand_TWh","heater.solar.non residential.space","2040",0
"RCP8","space","energy_demand_TWh","heater.solar.non residential.space","2045",0
"RCP8","space","energy_demand_TWh","heater.solar.non residential.space","2050",0
"RCP8","space","energy_demand_TWh","heater.microchp.non residential.space","2011",0
"RCP8","space","energy_demand_TWh","heater.microchp.non residential.space","2015",0
"RCP8","space","energy_demand_TWh","heater.microchp.non residential.space","2020",0
"RCP8","space","energy_demand_TWh","heater.microchp.non residential.space","2025",0
"RCP8","space","energy_demand_TWh","heater.microchp.non residential.space","2030",0
"RCP8","space","energy_demand_TWh","heater.microchp.non residential.space","2035",0
"RCP8","space","energy_demand_TWh","heater.microchp.non residential.space","2040",0
"RCP8","space","energy_demand_TWh","heater.microchp.non residential.space","2045",0
"RCP8","space","energy_demand_TWh","heater.microchp.non residential.space","2050",0
"RCP8","space","energy_demand_TWh","heater.districtheating.non residential.space","2011",-653.6359553
"RCP8","space","energy_demand_TWh","heater.districtheating.non residential.space","2015",-638.5345241
"RCP8","space","energy_demand_TWh","heater.districtheating.non residential.space","2020",-675.2563524
"RCP8","space","energy_demand_TWh","heater.districtheating.non residential.space","2025",-680.4128725
"RCP8","space","energy_demand_TWh","heater.districtheating.non residential.space","2030",-647.7633201
"RCP8","space","energy_demand_TWh","heater.districtheating.non residential.space","2035",-572.6993019
"RCP8","space","energy_demand_TWh","heater.districtheating.non residential.space","2040",-450.4503604
"RCP8","space","energy_demand_TWh","heater.districtheating.non residential.space","2045",-275.8055891
"RCP8","space","energy_demand_TWh","heater.districtheating.non residential.space","2050",-43.52637089
"RCP8","space","buildings","heater.solid.boiler.non residential.space","2011",55809.17618
"RCP8","space","buildings","heater.solid.boiler.non residential.space","2015",60210.93406
"RCP8","space","buildings","heater.solid.boiler.non residential.space","2020",73181.29993
"RCP8","space","buildings","heater.solid.boiler.non residential.space","2025",87054.18224
"RCP8","space","buildings","heater.solid.boiler.non residential.space","2030",101667.7186
"RCP8","space","buildings","heater.solid.boiler.non residential.space","2035",117034.7522
"RCP8","space","buildings","heater.solid.boiler.non residential.space","2040",133186.5243
"RCP8","space","buildings","heater.solid.boiler.non residential.space","2045",150100.5878
"RCP8","space","buildings","heater.solid.boiler.non residential.space","2050",167697.0602
"RCP8","space","buildings","heater.liquid.boiler.non residential.space","2011",195332.1166
"RCP8","space","buildings","heater.liquid.boiler.non residential.space","2015",210738.2692
"RCP8","space","buildings","heater.liquid.boiler.non residential.space","2020",256134.5498
"RCP8","space","buildings","heater.liquid.boiler.non residential.space","2025",304689.6378
"RCP8","space","buildings","heater.liquid.boiler.non residential.space","2030",355837.015
"RCP8","space","buildings","heater.liquid.boiler.non residential.space","2035",409621.6326
"RCP8","space","buildings","heater.liquid.boiler.non residential.space","2040",466152.8352
"RCP8","space","buildings","heater.liquid.boiler.non residential.space","2045",525352.0574
"RCP8","space","buildings","heater.liquid.boiler.non residential.space","2050",586939.7107
"RCP8","space","buildings","heater.gas.boiler.non residential.space","2011",595297.8793
"RCP8","space","buildings","heater.gas.boiler.non residential.space","2015",642249.9633
"RCP8","space","buildings","heater.gas.boiler.non residential.space","2020",780600.5326
"RCP8","space","buildings","heater.gas.boiler.non residential.space","2025",928577.9439
"RCP8","space","buildings","heater.gas.boiler.non residential.space","2030",1084455.665
"RCP8","space","buildings","heater.gas.boiler.non residential.space","2035",1248370.69
"RCP8","space","buildings","heater.gas.boiler.non residential.space","2040",1420656.26
"RCP8","space","buildings","heater.gas.boiler.non residential.space","2045",1601072.937
"RCP8","space","buildings","heater.gas.boiler.non residential.space","2050",1788768.642
"RCP8","space","buildings","heater.heatpump.non residential.space","2011",558091.7618
"RCP8","space","buildings","heater.heatpump.non residential.space","2015",651513.1839
"RCP8","space","buildings","heater.heatpump.non residential.space","2020",866916.9377
"RCP8","space","buildings","heater.heatpump.non residential.space","2025",1120543.577
"RCP8","space","buildings","heater.heatpump.non residential.space","2030",1412920.602
"RCP8","space","buildings","heater.heatpump.non residential.space","2035",1746518.609
"RCP8","space","buildings","heater.heatpump.non residential.space","2040",2124154.311
"RCP8","space","buildings","heater.heatpump.non residential.space","2045",2547861.26
"RCP8","space","buildings","heater.heatpump.non residential.space","2050",3018547.083
"RCP8","space","buildings","heater.electricity.non residential.space","2011",0
"RCP8","space","buildings","heater.electricity.non residential.space","2015",0
"RCP8","space","buildings","heater.electricity.non residential.space","2020",0
"RCP8","space","buildings","heater.electricity.non residential.space","2025",0
"RCP8","space","buildings","heater.electricity.non residential.space","2030",0
"RCP8","space","buildings","heater.electricity.non residential.space","2035",0
"RCP8","space","buildings","heater.electricity.non residential.space","2040",0
"RCP8","space","buildings","heater.electricity.non residential.space","2045",0
"RCP8","space","buildings","heater.electricity.non residential.space","2050",0
"RCP8","space","buildings","heater.solar.non residential.space","2011",0
"RCP8","space","buildings","heater.solar.non residential.space","2015",0
"RCP8","space","buildings","heater.solar.non residential.space","2020",0
"RCP8","space","buildings","heater.solar.non residential.space","2025",0
"RCP8","space","buildings","heater.solar.non residential.space","2030",0
"RCP8","space","buildings","heater.solar.non residential.space","2035",0
"RCP8","space","buildings","heater.solar.non residential.space","2040",0
"RCP8","space","buildings","heater.solar.non residential.space","2045",0
"RCP8","space","buildings","heater.solar.non residential.space","2050",0
"RCP8","space","buildings","heater.microchp.non residential.space","2011",0
"RCP8","space","buildings","heater.microchp.non residential.space","2015",0
"RCP8","space","buildings","heater.microchp.non residential.space","2020",0
"RCP8","space","buildings","heater.microchp.non residential.space","2025",0
"RCP8","space","buildings","heater.microchp.non residential.space","2030",0
"RCP8","space","buildings","heater.microchp.non residential.space","2035",0
"RCP8","space","buildings","heater.microchp.non residential.space","2040",0
"RCP8","space","buildings","heater.microchp.non residential.space","2045",0
"RCP8","space","buildings","heater.microchp.non residential.space","2050",0
"RCP8","space","buildings","heater.districtheating.non residential.space","2011",455774.9388
"RCP8","space","buildings","heater.districtheating.non residential.space","2015",442318.7848
"RCP8","space","buildings","heater.districtheating.non residential.space","2020",462543.3444
"RCP8","space","buildings","heater.districtheating.non residential.space","2025",460940.7342
"RCP8","space","buildings","heater.districtheating.non residential.space","2030",434042.9524
"RCP8","space","buildings","heater.districtheating.non residential.space","2035",379612.7218
"RCP8","space","buildings","heater.districtheating.non residential.space","2040",295400.8809
"RCP8","space","buildings","heater.districtheating.non residential.space","2045",178966.0855
"RCP8","space","buildings","heater.districtheating.non residential.space","2050",27949.51003
"RCP8","cool","demand_TWh","cooling.airconditioners.non residential","2011",471.8282177
"RCP8","cool","demand_TWh","cooling.airconditioners.non residential","2015",520.185652
"RCP8","cool","demand_TWh","cooling.airconditioners.non residential","2020",650.167797
"RCP8","cool","demand_TWh","cooling.airconditioners.non residential","2025",793.4686686
"RCP8","cool","demand_TWh","cooling.airconditioners.non residential","2030",948.5011124
"RCP8","cool","demand_TWh","cooling.airconditioners.non residential","2035",1115.078685
"RCP8","cool","demand_TWh","cooling.airconditioners.non residential","2040",1293.076187
"RCP8","cool","demand_TWh","cooling.airconditioners.non residential","2045",1481.724064
"RCP8","cool","demand_TWh","cooling.airconditioners.non residential","2050",1679.519597
"RCP8","cool","demand_TWh","cooling.chillers.non residential","2011",64.3402115
"RCP8","cool","demand_TWh","cooling.chillers.non residential","2015",62.78102697
"RCP8","cool","demand_TWh","cooling.chillers.non residential","2020",66.11875902
"RCP8","cool","demand_TWh","cooling.chillers.non residential","2025",66.12238905
"RCP8","cool","demand_TWh","cooling.chillers.non residential","2030",62.19679426
"RCP8","cool","demand_TWh","cooling.chillers.non residential","2035",53.95542024
"RCP8","cool","demand_TWh","cooling.chillers.non residential","2040",41.05003769
"RCP8","cool","demand_TWh","cooling.chillers.non residential","2045",23.1519385
"RCP8","cool","demand_TWh","cooling.chillers.non residential","2050",0
"RCP8","cool","demand_TWh","cooling.solarcooling.non residential","2011",0
"RCP8","cool","demand_TWh","cooling.solarcooling.non residential","2015",0
"RCP8","cool","demand_TWh","cooling.solarcooling.non residential","2020",0
"RCP8","cool","demand_TWh","cooling.solarcooling.non residential","2025",0
"RCP8","cool","demand_TWh","cooling.solarcooling.non residential","2030",0
"RCP8","cool","demand_TWh","cooling.solarcooling.non residential","2035",0
"RCP8","cool","demand_TWh","cooling.solarcooling.non residential","2040",0
"RCP8","cool","demand_TWh","cooling.solarcooling.non residential","2045",0
"RCP8","cool","demand_TWh","cooling.solarcooling.non residential","2050",0
"RCP8","cool","energy_demand_TWh","cooling.airconditioners.non residential","2011",-188.7312871
"RCP8","cool","energy_demand_TWh","cooling.airconditioners.non residential","2015",-208.0742608
"RCP8","cool","energy_demand_TWh","cooling.airconditioners.non residential","2020",-260.0671188
"RCP8","cool","energy_demand_TWh","cooling.airconditioners.non residential","2025",-317.3874675
"RCP8","cool","energy_demand_TWh","cooling.airconditioners.non residential","2030",-379.400445
"RCP8","cool","energy_demand_TWh","cooling.airconditioners.non residential","2035",-446.031474
"RCP8","cool","energy_demand_TWh","cooling.airconditioners.non residential","2040",-517.2304749
"RCP8","cool","energy_demand_TWh","cooling.airconditioners.non residential","2045",-592.6896255
"RCP8","cool","energy_demand_TWh","cooling.airconditioners.non residential","2050",-671.8078389
"RCP8","cool","energy_demand_TWh","cooling.chillers.non residential","2011",-35.74456195
"RCP8","cool","energy_demand_TWh","cooling.chillers.non residential","2015",-34.87834832
"RCP8","cool","energy_demand_TWh","cooling.chillers.non residential","2020",-36.7326439
"RCP8","cool","energy_demand_TWh","cooling.chillers.non residential","2025",-36.73466058
"RCP8","cool","energy_demand_TWh","cooling.chillers.non residential","2030",-34.55377459
"RCP8","cool","energy_demand_TWh","cooling.chillers.non residential","2035",-29.97523347
"RCP8","cool","energy_demand_TWh","cooling.chillers.non residential","2040",-22.8055765
"RCP8","cool","energy_demand_TWh","cooling.chillers.non residential","2045",-12.86218805
"RCP8","cool","energy_demand_TWh","cooling.chillers.non residential","2050",0
"RCP8","cool","energy_demand_TWh","cooling.solarcooling.non residential","2011",0
"RCP8","cool","energy_demand_TWh","cooling.solarcooling.non residential","2015",0
"RCP8","cool","energy_demand_TWh","cooling.solarcooling.non residential","2020",0
"RCP8","cool","energy_demand_TWh","cooling.solarcooling.non residential","2025",0
"RCP8","cool","energy_demand_TWh","cooling.solarcooling.non residential","2030",0
"RCP8","cool","energy_demand_TWh","cooling.solarcooling.non residential","2035",0
"RCP8","cool","energy_demand_TWh","cooling.solarcooling.non residential","2040",0
"RCP8","cool","energy_demand_TWh","cooling.solarcooling.non residential","2045",0
"RCP8","cool","energy_demand_TWh","cooling.solarcooling.non residential","2050",0
"RCP8","cool","buildings","cooling.airconditioners.non residential","2011",1637069.168
"RCP8","cool","buildings","cooling.airconditioners.non residential","2015",1790889.321
"RCP8","cool","buildings","cooling.airconditioners.non residential","2020",2214203.434
"RCP8","cool","buildings","cooling.airconditioners.non residential","2025",2678590.223
"RCP8","cool","buildings","cooling.airconditioners.non residential","2030",3180374.786
"RCP8","cool","buildings","cooling.airconditioners.non residential","2035",3721104.941
"RCP8","cool","buildings","cooling.airconditioners.non residential","2040",4302949.248
"RCP8","cool","buildings","cooling.airconditioners.non residential","2045",4926378.267
"RCP8","cool","buildings","cooling.airconditioners.non residential","2050",5589902.006
"RCP8","cool","buildings","cooling.chillers.non residential","2011",223236.7047
"RCP8","cool","buildings","cooling.chillers.non residential","2015",216141.8146
"RCP8","cool","buildings","cooling.chillers.non residential","2020",225173.2306
"RCP8","cool","buildings","cooling.chillers.non residential","2025",223215.8519
"RCP8","cool","buildings","cooling.chillers.non residential","2030",208549.1663
"RCP8","cool","buildings","cooling.chillers.non residential","2035",180053.4649
"RCP8","cool","buildings","cooling.chillers.non residential","2040",136601.5634
"RCP8","cool","buildings","cooling.chillers.non residential","2045",76974.66042
"RCP8","cool","buildings","cooling.chillers.non residential","2050",0
"RCP8","cool","buildings","cooling.solarcooling.non residential","2011",0
"RCP8","cool","buildings","cooling.solarcooling.non residential","2015",0
"RCP8","cool","buildings","cooling.solarcooling.non residential","2020",0
"RCP8","cool","buildings","cooling.solarcooling.non residential","2025",0
"RCP8","cool","buildings","cooling.solarcooling.non residential","2030",0
"RCP8","cool","buildings","cooling.solarcooling.non residential","2035",0
"RCP8","cool","buildings","cooling.solarcooling.non residential","2040",0
"RCP8","cool","buildings","cooling.solarcooling.non residential","2045",0
"RCP8","cool","buildings","cooling.solarcooling.non residential","2050",0
"RCP8","heat","loss","heat.loss.urban","2011",16.9
"RCP8","heat","loss","heat.loss.urban","2015",16.8
"RCP8","heat","loss","heat.loss.urban","2020",16.11428571
"RCP8","heat","loss","heat.loss.urban","2025",15.42857143
"RCP8","heat","loss","heat.loss.urban","2030",14.74285714
"RCP8","heat","loss","heat.loss.urban","2035",14.05714286
"RCP8","heat","loss","heat.loss.urban","2040",13.37142857
"RCP8","heat","loss","heat.loss.urban","2045",12.68571429
"RCP8","heat","loss","heat.loss.urban","2050",12
"RCP8","heat","loss","heat.loss.rural","2011",18.7
"RCP8","heat","loss","heat.loss.rural","2015",18.5
"RCP8","heat","loss","heat.loss.rural","2020",17.57142857
"RCP8","heat","loss","heat.loss.rural","2025",16.64285714
"RCP8","heat","loss","heat.loss.rural","2030",15.71428571
"RCP8","heat","loss","heat.loss.rural","2035",14.78571429
"RCP8","heat","loss","heat.loss.rural","2040",13.85714286
"RCP8","heat","loss","heat.loss.rural","2045",12.92857143
"RCP8","heat","loss","heat.loss.rural","2050",12
"RCP8","heat","loss","heat.loss.non.residential","2011",14.8
"RCP8","heat","loss","heat.loss.non.residential","2015",14.7
"RCP8","heat","loss","heat.loss.non.residential","2020",14.31428571
"RCP8","heat","loss","heat.loss.non.residential","2025",13.92857143
"RCP8","heat","loss","heat.loss.non.residential","2030",13.54285714
"RCP8","heat","loss","heat.loss.non.residential","2035",13.15714286
"RCP8","heat","loss","heat.loss.non.residential","2040",12.77142857
"RCP8","heat","loss","heat.loss.non.residential","2045",12.38571429
"RCP8","heat","loss","heat.loss.non.residential","2050",12
"RCP6","households",,"households.urban","2011",1361198511
"RCP6","households",,"households.urban","2015",1513371410
"RCP6","households",,"households.urban","2020",1695470585
"RCP6","households",,"households.urban","2025",1883409097
"RCP6","households",,"households.urban","2030",2074192123
"RCP6","households",,"households.urban","2035",2254193115
"RCP6","households",,"households.urban","2040",2438016199
"RCP6","households",,"households.urban","2045",2613260424
"RCP6","households",,"households.urban","2050",2793556883
"RCP6","households",,"households.urban.no.elec","2011",91521351.35
"RCP6","households",,"households.urban.no.elec","2015",86297952.45
"RCP6","households",,"households.urban.no.elec","2020",83420635.67
"RCP6","households",,"households.urban.no.elec","2025",74289510.3
"RCP6","households",,"households.urban.no.elec","2030",61948065.46
"RCP6","households",,"households.urban.no.elec","2035",55430978.24
"RCP6","households",,"households.urban.no.elec","2040",47219477.87
"RCP6","households",,"households.urban.no.elec","2045",49256564.29
"RCP6","households",,"households.urban.no.elec","2050",51205726.98
"RCP6","households",,"households.rural","2011",566888809.4
"RCP6","households",,"households.rural","2015",594963306.4
"RCP6","households",,"households.rural","2020",617143213.7
"RCP6","households",,"households.rural","2025",640280223.8
"RCP6","households",,"households.rural","2030",661768930.2
"RCP6","households",,"households.rural","2035",680127499.4
"RCP6","households",,"households.rural","2040",694735675.3
"RCP6","households",,"households.rural","2045",704757633.3
"RCP6","households",,"households.rural","2050",707743714.2
"RCP6","households",,"households.rural.no.elec","2011",266771204.4
"RCP6","households",,"households.rural.no.elec","2015",256264315.7
"RCP6","households",,"households.rural.no.elec","2020",247075614.5
"RCP6","households",,"households.rural.no.elec","2025",233163504.8
"RCP6","households",,"households.rural.no.elec","2030",218242945.1
"RCP6","households",,"households.rural.no.elec","2035",206609787.9
"RCP6","households",,"households.rural.no.elec","2040",193673116.6
"RCP6","households",,"households.rural.no.elec","2045",179505394.7
"RCP6","households",,"households.rural.no.elec","2050",163861845.2
"RCP6","space","efficiency","heater.solid.boiler.urban.space","2011",0.55
"RCP6","space","efficiency","heater.solid.boiler.urban.space","2015",0.544871795
"RCP6","space","efficiency","heater.solid.boiler.urban.space","2020",0.57489011
"RCP6","space","efficiency","heater.solid.boiler.urban.space","2025",0.604908425
"RCP6","space","efficiency","heater.solid.boiler.urban.space","2030",0.63492674
"RCP6","space","efficiency","heater.solid.boiler.urban.space","2035",0.664945055
"RCP6","space","efficiency","heater.solid.boiler.urban.space","2040",0.69496337
"RCP6","space","efficiency","heater.solid.boiler.urban.space","2045",0.724981685
"RCP6","space","efficiency","heater.solid.boiler.urban.space","2050",0.755
"RCP6","space","efficiency","heater.liquid.boiler.urban.space","2011",0.6
"RCP6","space","efficiency","heater.liquid.boiler.urban.space","2015",0.615384615
"RCP6","space","efficiency","heater.liquid.boiler.urban.space","2020",0.651758242
"RCP6","space","efficiency","heater.liquid.boiler.urban.space","2025",0.688131868
"RCP6","space","efficiency","heater.liquid.boiler.urban.space","2030",0.724505495
"RCP6","space","efficiency","heater.liquid.boiler.urban.space","2035",0.760879121
"RCP6","space","efficiency","heater.liquid.boiler.urban.space","2040",0.797252747
"RCP6","space","efficiency","heater.liquid.boiler.urban.space","2045",0.833626374
"RCP6","space","efficiency","heater.liquid.boiler.urban.space","2050",0.87
"RCP6","space","efficiency","heater.gas.boiler.urban.space","2011",0.78
"RCP6","space","efficiency","heater.gas.boiler.urban.space","2015",0.782051282
"RCP6","space","efficiency","heater.gas.boiler.urban.space","2020",0.833186813
"RCP6","space","efficiency","heater.gas.boiler.urban.space","2025",0.884322344
"RCP6","space","efficiency","heater.gas.boiler.urban.space","2030",0.935457875
"RCP6","space","efficiency","heater.gas.boiler.urban.space","2035",0.986593407
"RCP6","space","efficiency","heater.gas.boiler.urban.space","2040",1.037728938
"RCP6","space","efficiency","heater.gas.boiler.urban.space","2045",1.088864469
"RCP6","space","efficiency","heater.gas.boiler.urban.space","2050",1.14
"RCP6","space","efficiency","heater.heatpump.urban.space","2011",2
"RCP6","space","efficiency","heater.heatpump.urban.space","2015",2
"RCP6","space","efficiency","heater.heatpump.urban.space","2020",2.242857143
"RCP6","space","efficiency","heater.heatpump.urban.space","2025",2.485714286
"RCP6","space","efficiency","heater.heatpump.urban.space","2030",2.728571429
"RCP6","space","efficiency","heater.heatpump.urban.space","2035",2.971428571
"RCP6","space","efficiency","heater.heatpump.urban.space","2040",3.214285714
"RCP6","space","efficiency","heater.heatpump.urban.space","2045",3.457142857
"RCP6","space","efficiency","heater.heatpump.urban.space","2050",3.7
"RCP6","space","efficiency","heater.electricity.urban.space","2011",1
"RCP6","space","efficiency","heater.electricity.urban.space","2015",1
"RCP6","space","efficiency","heater.electricity.urban.space","2020",1
"RCP6","space","efficiency","heater.electricity.urban.space","2025",1
"RCP6","space","efficiency","heater.electricity.urban.space","2030",1
"RCP6","space","efficiency","heater.electricity.urban.space","2035",1
"RCP6","space","efficiency","heater.electricity.urban.space","2040",1
"RCP6","space","efficiency","heater.electricity.urban.space","2045",1
"RCP6","space","efficiency","heater.electricity.urban.space","2050",1
"RCP6","space","efficiency","heater.solar.urban.space","2011",0.4
"RCP6","space","efficiency","heater.solar.urban.space","2015",0.41025641
"RCP6","space","efficiency","heater.solar.urban.space","2020",0.447362637
"RCP6","space","efficiency","heater.solar.urban.space","2025",0.484468864
"RCP6","space","efficiency","heater.solar.urban.space","2030",0.521575092
"RCP6","space","efficiency","heater.solar.urban.space","2035",0.558681319
"RCP6","space","efficiency","heater.solar.urban.space","2040",0.595787546
"RCP6","space","efficiency","heater.solar.urban.space","2045",0.632893773
"RCP6","space","efficiency","heater.solar.urban.space","2050",0.67
"RCP6","space","efficiency","heater.solid.boiler.rural.space","2011",0.55
"RCP6","space","efficiency","heater.solid.boiler.rural.space","2015",0.544871795
"RCP6","space","efficiency","heater.solid.boiler.rural.space","2020",0.57489011
"RCP6","space","efficiency","heater.solid.boiler.rural.space","2025",0.604908425
"RCP6","space","efficiency","heater.solid.boiler.rural.space","2030",0.63492674
"RCP6","space","efficiency","heater.solid.boiler.rural.space","2035",0.664945055
"RCP6","space","efficiency","heater.solid.boiler.rural.space","2040",0.69496337
"RCP6","space","efficiency","heater.solid.boiler.rural.space","2045",0.724981685
"RCP6","space","efficiency","heater.solid.boiler.rural.space","2050",0.755
"RCP6","space","efficiency","heater.liquid.boiler.rural.space","2011",0.6
"RCP6","space","efficiency","heater.liquid.boiler.rural.space","2015",0.615384615
"RCP6","space","efficiency","heater.liquid.boiler.rural.space","2020",0.651758242
"RCP6","space","efficiency","heater.liquid.boiler.rural.space","2025",0.688131868
"RCP6","space","efficiency","heater.liquid.boiler.rural.space","2030",0.724505495
"RCP6","space","efficiency","heater.liquid.boiler.rural.space","2035",0.760879121
"RCP6","space","efficiency","heater.liquid.boiler.rural.space","2040",0.797252747
"RCP6","space","efficiency","heater.liquid.boiler.rural.space","2045",0.833626374
"RCP6","space","efficiency","heater.liquid.boiler.rural.space","2050",0.87
"RCP6","space","efficiency","heater.gas.boiler.rural.space","2011",0.78
"RCP6","space","efficiency","heater.gas.boiler.rural.space","2015",0.782051282
"RCP6","space","efficiency","heater.gas.boiler.rural.space","2020",0.833186813
"RCP6","space","efficiency","heater.gas.boiler.rural.space","2025",0.884322344
"RCP6","space","efficiency","heater.gas.boiler.rural.space","2030",0.935457875
"RCP6","space","efficiency","heater.gas.boiler.rural.space","2035",0.986593407
"RCP6","space","efficiency","heater.gas.boiler.rural.space","2040",1.037728938
"RCP6","space","efficiency","heater.gas.boiler.rural.space","2045",1.088864469
