Baseline,Mitigation,Baseline 2050 GHG Emissions,Mitigation 2050 GHG Emissions,Difference in 2050 GHG Emissions
POLES ENGAGE|EN_NPi2020_3000f,POLES ENGAGE|EN_NPi2020_600f,48.46341377,15.97838515,32.48502862
POLES ENGAGE|EN_NPi2100_COV,POLES ENGAGE|EN_NPi2020_600f_COV,65.63277081,15.56109976,50.07167106
POLES ENGAGE|EN_NPi2020_3000,POLES ENGAGE|EN_NPi2020_700,48.46341377,14.10412351,34.35929026
POLES ENGAGE|EN_NPi2020_3000f,POLES ENGAGE|EN_NPi2020_700f,48.46341377,17.60999178,30.85342199
POLES ENGAGE|EN_NPi2020_3000,POLES ENGAGE|EN_NPi2020_800,48.46341377,16.52041293,31.94300084
POLES ENGAGE|EN_NPi2020_3000f,POLES ENGAGE|EN_NPi2020_800f,48.46341377,20.09105349,28.37236028
POLES ENGAGE|EN_NPi2020_3000,POLES ENGAGE|EN_NPi2020_900,48.46341377,17.69059107,30.7728227
POLES ENGAGE|EN_NPi2020_3000f,POLES ENGAGE|EN_NPi2020_900f,48.46341377,21.91296432,26.55044945
POLES ENGAGE|EN_NPi2100,POLES ENGAGE|EN_NPi2020_1000,69.35450633,19.30306418,50.05144215
POLES ENGAGE|EN_NPi2100_COV,POLES ENGAGE|EN_NPi2020_1000_COV,65.63277081,19.74607294,45.88669788
POLES ENGAGE|EN_NPi2100,POLES ENGAGE|EN_NPi2020_1000f,69.35450633,23.57787426,45.77663207
POLES ENGAGE|EN_NPi2100_COV,POLES ENGAGE|EN_NPi2020_1000f_COV,65.63277081,23.73639286,41.89637796
POLES ENGAGE|EN_NPi2100,POLES ENGAGE|EN_NPi2020_1200,69.35450633,24.93405381,44.42045252
POLES ENGAGE|EN_NPi2100,POLES ENGAGE|EN_NPi2020_1200f,69.35450633,28.06932393,41.2851824
POLES ENGAGE|EN_NPi2100,POLES ENGAGE|EN_NPi2020_1400,69.35450633,30.73541068,38.61909565
POLES ENGAGE|EN_NPi2100,POLES ENGAGE|EN_NPi2020_1400f,69.35450633,31.75428927,37.60021706
POLES ENGAGE|EN_NPi2100,POLES ENGAGE|EN_NPi2020_1600,69.35450633,34.14776708,35.20673925
POLES ENGAGE|EN_NPi2100,POLES ENGAGE|EN_NPi2020_1600f,69.35450633,34.14776527,35.20674106
POLES ENGAGE|EN_NPi2100,POLES ENGAGE|EN_NPi2020_1800,69.35450633,36.84884566,32.50566066
POLES ENGAGE|EN_NPi2100,POLES ENGAGE|EN_NPi2020_1800f,69.35450633,36.84884566,32.50566066
POLES ENGAGE|EN_NPi2100,POLES ENGAGE|EN_NPi2020_2000,69.35450633,39.82851733,29.525989
POLES ENGAGE|EN_NPi2100,POLES ENGAGE|EN_NPi2020_2000f,69.35450633,39.82851733,29.525989
POLES ENGAGE|EN_NPi2100,POLES ENGAGE|EN_NPi2020_2500,69.35450633,46.69341869,22.66108764
POLES ENGAGE|EN_NPi2100,POLES ENGAGE|EN_NPi2020_2500f,69.35450633,46.69341869,22.66108764
POLES ENGAGE|EN_NPi2100,POLES ENGAGE|EN_NPi2020_3000,69.35450633,48.46341377,20.89109256
POLES ENGAGE|EN_NPi2100,POLES ENGAGE|EN_NPi2020_3000f,69.35450633,48.46341377,20.89109256
POLES GECO2019|CO_CurPol,POLES GECO2019|CO_2Deg2020,68.4985667,18.67557442,49.82299228
POLES GECO2019|CO_CurPol,POLES GECO2019|CO_2Deg2030,68.4985667,17.57017611,50.92839059
POLES GECO2019|CO_CurPol,POLES GECO2019|CO_Bridge,68.4985667,21.12352735,47.37503934
POLES GECO2019|CO_CurPol,POLES GECO2019|CO_Bridge_notax,68.4985667,17.56850918,50.93005752
POLES GECO2019|CO_CurPol,POLES GECO2019|CO_GPP,68.4985667,37.68461089,30.81395581
POLES GECO2019|CO_CurPol,POLES GECO2019|CO_GPP_notax,68.4985667,60.43164965,8.066917051
POLES GECO2019|CO_CurPol,POLES GECO2019|CO_NDC_2050convergence,68.4985667,51.37791111,17.12065559
POLES GECO2019|CO_CurPol,POLES GECO2019|CO_NDCplus,68.4985667,56.25413841,12.24442829
REMIND 1.6|EMF30_Slower-Action,REMIND 1.6|EMF30_Slower-to-faster,55.49563307,26.09088502,29.40474806
REMIND 1.6|EMF30_Slower-Action,REMIND 1.6|EMF30_Slower-to-faster+SLCF,55.49563307,25.23459541,30.26103766
REMIND 1.6|EMF30_Slower-Action,REMIND 1.6|EMF30_Slower-to-faster+SLCF+HFC,55.49563307,25.23840463,30.25722845
REMIND 1.7|ADVANCE_INDC,REMIND 1.7|ADVANCE_2020_1.5C-2100,56.26323042,4.153974938,52.10925548
REMIND 1.7|ADVANCE_INDC,REMIND 1.7|ADVANCE_2020_Med2C,56.26323042,25.48404965,30.77918077
REMIND 1.7|ADVANCE_INDC,REMIND 1.7|ADVANCE_2020_WB2C,56.26323042,15.42096122,40.8422692
REMIND 1.7|ADVANCE_INDC,REMIND 1.7|ADVANCE_2030_1.5C-2100,56.26323042,0.271100351,55.99213007
REMIND 1.7|ADVANCE_INDC,REMIND 1.7|ADVANCE_2030_Med2C,56.26323042,25.4019456,30.86128482
REMIND 1.7|ADVANCE_INDC,REMIND 1.7|ADVANCE_2030_Price1.5C,56.26323042,6.745286154,49.51794427
REMIND 1.7|ADVANCE_INDC,REMIND 1.7|ADVANCE_2030_WB2C,56.26323042,13.60723131,42.65599911
REMIND 1.7|CEMICS-Ref,REMIND 1.7|CEMICS-1.5-CDR12,78.68498347,2.081521686,76.60346179
REMIND 1.7|CEMICS-Ref,REMIND 1.7|CEMICS-1.5-CDR20,78.68498347,7.501032459,71.18395101
REMIND 1.7|CEMICS-Ref,REMIND 1.7|CEMICS-1.5-CDR8,78.68498347,1.183251543,77.50173193
REMIND 1.7|CEMICS-Ref,REMIND 1.7|CEMICS-2.0-CDR12,78.68498347,15.87070523,62.81427824
REMIND 1.7|CEMICS-Ref,REMIND 1.7|CEMICS-2.0-CDR20,78.68498347,21.21917661,57.46580687
REMIND 1.7|CEMICS-Ref,REMIND 1.7|CEMICS-2.0-CDR8,78.68498347,12.28401421,66.40096927
REMIND 2.1|CEMICS_NPI,REMIND 2.1|CEMICS_GDPgrowth_1p5,69.84387348,11.63469789,58.20917559
REMIND 2.1|CEMICS_NPI,REMIND 2.1|CEMICS_GDPgrowth_2C,69.84387348,22.28961529,47.55425819
REMIND 2.1|CEMICS_NPI,REMIND 2.1|CEMICS_HotellingConst_1p5,69.84387348,7.205394029,62.63847945
REMIND 2.1|CEMICS_NPI,REMIND 2.1|CEMICS_HotellingConst_2C,69.84387348,22.35860747,47.48526601
REMIND 2.1|CEMICS_NPI,REMIND 2.1|CEMICS_Linear_1p5,69.84387348,9.755861607,60.08801187
REMIND 2.1|CEMICS_NPI,REMIND 2.1|CEMICS_Linear_2C,69.84387348,22.29272389,47.55114959
REMIND 2.1|CEMICS_NPI,REMIND 2.1|CEMICS_opt_1p5,69.84387348,10.13116826,59.71270523
REMIND 2.1|CEMICS_NPI,REMIND 2.1|CEMICS_opt_2C,69.84387348,22.94204256,46.90183093
REMIND 2.1|LeastTotalCost_NDC_brkLR15_SSP2_P50,REMIND 2.1|LeastTotalCost_CBA_brkLR15_SSP2_P50,45.01170268,20.08275598,24.9289467
REMIND 2.1|LeastTotalCost_NDC_brkSR15_SSP2_P50,REMIND 2.1|LeastTotalCost_CBA_brkSR15_SSP2_P50,44.66043748,26.03742037,18.62301711
REMIND 2.1|LeastTotalCost_NDC_brkLR15_SSP2_P50,REMIND 2.1|LeastTotalCost_CEA_brkLR15_SSP2_P50,45.01170268,23.01091016,22.00079252
REMIND 2.1|LeastTotalCost_NDC_brkSR15_SSP2_P50,REMIND 2.1|LeastTotalCost_CEA_brkSR15_SSP2_P50,44.66043748,23.06240144,21.59803604
REMIND 2.1|LeastTotalCost_NPi_brkLR15_SSP1_P50,REMIND 2.1|LeastTotalCost_LTC_brkLR15_SSP1_P50,47.47174579,16.92242236,30.54932343
REMIND 2.1|LeastTotalCost_NDC_brkLR15_SSP2_P50,REMIND 2.1|LeastTotalCost_LTC_brkLR15_SSP2_P50,45.01170268,20.07314669,24.938556
REMIND 2.1|LeastTotalCost_NPi_brkLR15_SSP5_P50,REMIND 2.1|LeastTotalCost_LTC_brkLR15_SSP5_P50,96.31519185,22.99919136,73.31600049
REMIND 2.1|LeastTotalCost_NPi_brkSR15_SSP1_P50,REMIND 2.1|LeastTotalCost_LTC_brkSR15_SSP1_P50,48.21252322,21.29257964,26.91994358
REMIND 2.1|LeastTotalCost_NDC_brkSR15_SSP2_P50,REMIND 2.1|LeastTotalCost_LTC_brkSR15_SSP2_P50,44.66043748,23.19565754,21.46477994
REMIND 2.1|LeastTotalCost_NPi_brkSR15_SSP5_P50,REMIND 2.1|LeastTotalCost_LTC_brkSR15_SSP5_P50,97.73862954,23.43345843,74.3051711
REMIND 2.1|R2p1_SSP1-NPi,REMIND 2.1|R2p1_SSP1-PkBudg1100,47.06210771,14.88336571,32.178742
REMIND 2.1|R2p1_SSP1-NPi,REMIND 2.1|R2p1_SSP1-PkBudg1300,47.06210771,19.11946635,27.94264137
REMIND 2.1|R2p1_SSP1-NPi,REMIND 2.1|R2p1_SSP1-PkBudg900,47.06210771,9.267767762,37.79433995
REMIND 2.1|R2p1_SSP2-NPi,REMIND 2.1|R2p1_SSP2-PkBudg1100,64.25777372,15.74737749,48.51039622
REMIND 2.1|R2p1_SSP2-NPi,REMIND 2.1|R2p1_SSP2-PkBudg1300,64.25777372,20.01652544,44.24124827
REMIND 2.1|R2p1_SSP2-NPi,REMIND 2.1|R2p1_SSP2-PkBudg900,64.25777372,10.2934496,53.96432411
REMIND 2.1|R2p1_SSP5-NDC,REMIND 2.1|R2p1_SSP5-PkBudg1100,68.09581683,13.28707266,54.80874417
REMIND 2.1|R2p1_SSP5-NDC,REMIND 2.1|R2p1_SSP5-PkBudg1300,68.09581683,19.69465241,48.40116441
REMIND 2.1|R2p1_SSP5-NDC,REMIND 2.1|R2p1_SSP5-PkBudg900,68.09581683,5.663097157,62.43271967
REMIND 2.1|R2p1_SSP2-NPi,REMIND 2.1|TechCost-SSP2-B1100-bioH,64.25777372,15.51523749,48.74253623
REMIND 2.1|R2p1_SSP2-NPi,REMIND 2.1|TechCost-SSP2-B1100-ccsH,64.25777372,14.83687383,49.42089989
REMIND 2.1|R2p1_SSP2-NPi,REMIND 2.1|TechCost-SSP2-B1100-coalH,64.25777372,14.9832049,49.27456881
REMIND 2.1|R2p1_SSP2-NPi,REMIND 2.1|TechCost-SSP2-B1100-elh2H,64.25777372,15.4392762,48.81849752
REMIND 2.1|R2p1_SSP2-NPi,REMIND 2.1|TechCost-SSP2-B1100-gasH,64.25777372,15.20365035,49.05412337
REMIND 2.1|R2p1_SSP2-NPi,REMIND 2.1|TechCost-SSP2-B1100-nucH,64.25777372,15.29649967,48.96127405
REMIND 2.1|R2p1_SSP2-NPi,REMIND 2.1|TechCost-SSP2-B1100-oilH,64.25777372,15.14921041,49.1085633
REMIND 2.1|R2p1_SSP2-NPi,REMIND 2.1|TechCost-SSP2-B1100-spvH,64.25777372,15.4369071,48.82086661
REMIND 2.1|R2p1_SSP2-NPi,REMIND 2.1|TechCost-SSP2-B1100-windH,64.25777372,15.54199853,48.71577519
REMIND-Buildings 2.0|BEG-EG,REMIND-Buildings 2.0|BEG-Budg600,78.20406057,11.46357517,66.74048541
REMIND-Buildings 2.0|BEG-EG,REMIND-Buildings 2.0|BEG-Budg600-EG,78.20406057,12.28412147,65.91993911
REMIND-MAgPIE 1.5|SSP1-34,REMIND-MAgPIE 1.5|SSP1-19,47.27682418,11.35626543,35.92055875
REMIND-MAgPIE 1.5|SSP1-45,REMIND-MAgPIE 1.5|SSP1-26,57.10822673,30.74803292,26.36019381
REMIND-MAgPIE 1.5|SSP1-Baseline,REMIND-MAgPIE 1.5|SSP1-34,66.22012123,47.27682418,18.94329705
REMIND-MAgPIE 1.5|SSP1-Baseline,REMIND-MAgPIE 1.5|SSP1-45,66.22012123,57.10822673,9.1118945
REMIND-MAgPIE 1.5|SSP2-34,REMIND-MAgPIE 1.5|SSP2-19,39.93902094,0.081074321,39.85794662
REMIND-MAgPIE 1.5|SSP2-45,REMIND-MAgPIE 1.5|SSP2-26,50.64779077,28.48605138,22.16173939
REMIND-MAgPIE 1.5|SSP2-60,REMIND-MAgPIE 1.5|SSP2-34,69.9273767,39.93902094,29.98835577
REMIND-MAgPIE 1.5|SSP2-Baseline,REMIND-MAgPIE 1.5|SSP2-45,81.11818292,50.64779077,30.47039214
REMIND-MAgPIE 1.5|SSP2-Baseline,REMIND-MAgPIE 1.5|SSP2-60,81.11818292,69.9273767,11.19080621
REMIND-MAgPIE 1.5|SSP5-34,REMIND-MAgPIE 1.5|SSP5-19,47.98989727,9.926748979,38.06314829
REMIND-MAgPIE 1.5|SSP5-45,REMIND-MAgPIE 1.5|SSP5-26,55.94484188,34.65425249,21.29058938
REMIND-MAgPIE 1.5|SSP5-60,REMIND-MAgPIE 1.5|SSP5-34,75.09497254,47.98989727,27.10507527
REMIND-MAgPIE 1.5|SSP5-Baseline,REMIND-MAgPIE 1.5|SSP5-45,109.832455,55.94484188,53.88761316
REMIND-MAgPIE 1.5|SSP5-Baseline,REMIND-MAgPIE 1.5|SSP5-60,109.832455,75.09497254,34.7374825
REMIND-MAgPIE 1.7-3.0|CD-LINKS_INDCi,REMIND-MAgPIE 1.7-3.0|CD-LINKS_INDC2030i_1000,61.29592432,15.45078524,45.84513908
REMIND-MAgPIE 1.7-3.0|CD-LINKS_INDCi,REMIND-MAgPIE 1.7-3.0|CD-LINKS_INDC2030i_1600,61.29592432,26.09763284,35.19829148
REMIND-MAgPIE 1.7-3.0|CD-LINKS_INDCi,REMIND-MAgPIE 1.7-3.0|CD-LINKS_INDC2030i_400,61.29592432,2.84688392,58.4490404
REMIND-MAgPIE 1.7-3.0|CD-LINKS_INDCi,REMIND-MAgPIE 1.7-3.0|CD-LINKS_NDC2030i_1000,61.29592432,15.45078524,45.84513908
REMIND-MAgPIE 1.7-3.0|CD-LINKS_NPi,REMIND-MAgPIE 1.7-3.0|CD-LINKS_NPi2020_1000,74.02186589,17.0857878,56.93607808
REMIND-MAgPIE 1.7-3.0|CD-LINKS_NPi,REMIND-MAgPIE 1.7-3.0|CD-LINKS_NPi2020_1600,74.02186589,27.54872628,46.4731396
REMIND-MAgPIE 1.7-3.0|CD-LINKS_NPi,REMIND-MAgPIE 1.7-3.0|CD-LINKS_NPi2020_400,74.02186589,6.581511487,67.4403544
REMIND-MAgPIE 1.7-3.0|CO_NDCplus,REMIND-MAgPIE 1.7-3.0|CO_2Deg2020,58.2703658,16.2994525,41.9709133
REMIND-MAgPIE 1.7-3.0|CO_NDCplus,REMIND-MAgPIE 1.7-3.0|CO_2Deg2030,58.2703658,14.94299869,43.32736711
REMIND-MAgPIE 1.7-3.0|CO_NDCplus,REMIND-MAgPIE 1.7-3.0|CO_Bridge,58.2703658,14.61420148,43.65616432
REMIND-MAgPIE 1.7-3.0|CO_NDCplus,REMIND-MAgPIE 1.7-3.0|CO_GPP,58.2703658,35.48765109,22.78271471
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_1.5C_cost100,44.89097269,13.98804711,30.90292559
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_1.5C_full,44.89097269,12.46129287,32.42967982
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_1.5C_nofuel,44.89097269,8.482787544,36.40818515
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_Med2C_cost100,44.89097269,35.01470975,9.876262942
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_Med2C_full,44.89097269,36.07081146,8.820161235
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_Med2C_limbio,44.89097269,26.63246676,18.25850593
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_Med2C_nobeccs,44.89097269,28.18200682,16.70896587
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_Med2C_nofuel,44.89097269,32.32640886,12.56456383
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_Med2C_none,44.89097269,25.86490218,19.02607051
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_tax_hi_full,44.89097269,26.15534009,18.7356326
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_tax_hi_none,44.89097269,29.15887484,15.73209785
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_full,44.89097269,43.46547872,1.425493972
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_WB2C_cost100,44.89097269,27.39175026,17.49922244
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_WB2C_full,44.89097269,26.41108112,18.47989157
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_WB2C_limbio,44.89097269,14.88504498,30.00592771
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_WB2C_nobeccs,44.89097269,16.83661888,28.05435381
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_WB2C_nofuel,44.89097269,22.942832,21.94814069
REMIND-MAgPIE 1.7-3.0|EMF33_tax_lo_none,REMIND-MAgPIE 1.7-3.0|EMF33_WB2C_none,44.89097269,14.15298762,30.73798507
REMIND-MAgPIE 1.7-3.0|PEP_NDC,REMIND-MAgPIE 1.7-3.0|PEP_1p5C_full_eff,58.2703658,6.015324252,52.25504155
REMIND-MAgPIE 1.7-3.0|PEP_NDC,REMIND-MAgPIE 1.7-3.0|PEP_1p5C_full_goodpractice,58.2703658,4.155122057,54.11524374
REMIND-MAgPIE 1.7-3.0|PEP_NDC,REMIND-MAgPIE 1.7-3.0|PEP_1p5C_full_NDC,58.2703658,2.19044015,56.07992565
REMIND-MAgPIE 1.7-3.0|PEP_NDC,REMIND-MAgPIE 1.7-3.0|PEP_1p5C_full_netzero,58.2703658,6.410773036,51.85959276
REMIND-MAgPIE 1.7-3.0|PEP_NDC,REMIND-MAgPIE 1.7-3.0|PEP_1p5C_red_eff,58.2703658,0.034642108,58.23572369
REMIND-MAgPIE 1.7-3.0|PEP_NDC,REMIND-MAgPIE 1.7-3.0|PEP_2C_full_eff,58.2703658,16.2994525,41.9709133
REMIND-MAgPIE 1.7-3.0|PEP_NDC,REMIND-MAgPIE 1.7-3.0|PEP_2C_full_goodpractice,58.2703658,16.01090539,42.25946041
REMIND-MAgPIE 1.7-3.0|PEP_NDC,REMIND-MAgPIE 1.7-3.0|PEP_2C_full_NDC,58.2703658,14.94299869,43.32736711
REMIND-MAgPIE 1.7-3.0|PEP_NDC,REMIND-MAgPIE 1.7-3.0|PEP_2C_full_netzero,58.2703658,16.07348689,42.19687891
REMIND-MAgPIE 1.7-3.0|PEP_NDC,REMIND-MAgPIE 1.7-3.0|PEP_2C_red_eff,58.2703658,9.781844799,48.488521
REMIND-MAgPIE 1.7-3.0|PEP_NDC,REMIND-MAgPIE 1.7-3.0|PEP_2C_red_goodpractice,58.2703658,7.336310927,50.93405487
REMIND-MAgPIE 1.7-3.0|PEP_NDC,REMIND-MAgPIE 1.7-3.0|PEP_2C_red_NDC,58.2703658,5.2956819,52.9746839
REMIND-MAgPIE 1.7-3.0|PEP_NDC,REMIND-MAgPIE 1.7-3.0|PEP_2C_red_netzero,58.2703658,8.430460255,49.83990555
REMIND-MAgPIE 1.7-3.0|PEP_NDC,REMIND-MAgPIE 1.7-3.0|PEP_goodpractice,58.2703658,42.8443561,15.4260097
REMIND-MAgPIE 1.7-3.0|PEP_NDC,REMIND-MAgPIE 1.7-3.0|PEP_netzero,58.2703658,35.27610466,22.99426114
REMIND-MAgPIE 1.7-3.0|SMP_REF_Sust,REMIND-MAgPIE 1.7-3.0|SMP_2C_lifesty,72.50784641,14.54134103,57.96650538
REMIND-MAgPIE 2.0-4.1|Diff_No-policy_baseline,REMIND-MAgPIE 2.0-4.1|Diff_1300Gt_hybrid_def,83.46515748,22.41639547,61.04876202
REMIND-MAgPIE 2.0-4.1|Diff_No-policy_baseline,REMIND-MAgPIE 2.0-4.1|Diff_1300Gt_no-transfer_def,83.46515748,23.84568565,59.61947184
REMIND-MAgPIE 2.0-4.1|Diff_No-policy_baseline,REMIND-MAgPIE 2.0-4.1|Diff_1300Gt_uniform-pricing_def,83.46515748,22.20882187,61.25633562
REMIND-MAgPIE 2.1-4.2|CEMICS_SSP1-Npi,REMIND-MAgPIE 2.1-4.2|CEMICS_SSP1-1p5C-fullCDR,50.98971018,8.031828082,42.9578821
REMIND-MAgPIE 2.1-4.2|CEMICS_SSP1-Npi,REMIND-MAgPIE 2.1-4.2|CEMICS_SSP1-1p5C-minCDR,50.98971018,9.78532611,41.20438407
REMIND-MAgPIE 2.1-4.2|CEMICS_SSP2-Npi,REMIND-MAgPIE 2.1-4.2|CEMICS_SSP2-1p5C-fullCDR,70.10727032,9.361736384,60.74553394
REMIND-MAgPIE 2.1-4.2|CEMICS_SSP2-Npi,REMIND-MAgPIE 2.1-4.2|CEMICS_SSP2-1p5C-minCDR,70.10727032,13.14062325,56.96664707
REMIND-MAgPIE 2.1-4.2|CEMICS_SSP2-Npi,REMIND-MAgPIE 2.1-4.2|CEMICS_SSP2-2C-fullCDR,70.10727032,20.96014735,49.14712298
REMIND-MAgPIE 2.1-4.2|CEMICS_SSP2-Npi,REMIND-MAgPIE 2.1-4.2|CEMICS_SSP2-2C-minCDR,70.10727032,18.85779849,51.24947183
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_300f,41.74391344,12.21237793,29.53153551
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_400f,41.74391344,12.22546228,29.51845116
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_500f,41.74391344,13.61493434,28.1289791
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100_COV,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_600_COV,40.60609989,8.235319748,32.37078014
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100_COV_NDCp,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_600_COV_NDCp,39.87254944,8.059723783,31.81282566
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_600f,41.74391344,14.89217352,26.85173992
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100_COV,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_600f_COV,40.60609989,16.5825628,24.02353709
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100_COV_NDCp,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_600f_COV_NDCp,39.87254944,16.55388007,23.31866937
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100_NDCp,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_600f_NDCp,40.98888484,14.99723675,25.99164808
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_700,41.74391344,8.322744833,33.4211686
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_700f,41.74391344,16.51391973,25.22999371
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_800,41.74391344,9.413315654,32.33059778
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_800f,41.74391344,17.62309013,24.1208233
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_900,41.74391344,15.61054954,26.13336389
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_900f,41.74391344,17.94436597,23.79954746
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_1000,41.74391344,20.01589366,21.72801978
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100_COV,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_1000_COV,40.60609989,22.37892172,18.22717817
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100_COV_NDCp,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_1000_COV_NDCp,39.87254944,21.16608652,18.70646292
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100_NDCp,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_1000_NDCp,40.98888484,18.67343933,22.31544551
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_1000f,41.74391344,20.4461262,21.29778723
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100_COV,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_1000f_COV,40.60609989,21.69337894,18.91272095
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100_COV_NDCp,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_1000f_COV_NDCp,39.87254944,21.66437083,18.20817861
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100_NDCp,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_1000f_NDCp,40.98888484,19.46815756,21.52072728
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_1200,41.74391344,23.18198898,18.56192446
REMIND-MAgPIE 2.1-4.2|EN_INDCi2100,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_1200f,41.74391344,23.08015209,18.66376134
REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_3000,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_1400,52.67223116,28.16390717,24.50832399
REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_3000f,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_1400f,52.63146488,28.16390717,24.46755771
REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_3000,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_1600,52.67223116,33.0275483,19.64468286
REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_3000f,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_1600f,52.63146488,33.0275483,19.60391658
REMIND-MAgPIE 2.1-4.2|EN_NoPolicy,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_1800,75.56761382,38.22262564,37.34498818
REMIND-MAgPIE 2.1-4.2|EN_NoPolicy,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_1800f,75.56761382,38.22262564,37.34498818
REMIND-MAgPIE 2.1-4.2|EN_NoPolicy,REMIND-MAgPIE 2.1-4.2|EN_INDCi2030_2000,75.56761382,41.93203116,33.63558267
